9.997900142833211490e-01
5.071486800993698502e-04
4.997100507467462926e-01
4.999984619027904587e-01
4.999483131711837114e-01
4.999487458257994565e-01
4.999300233880559219e-01
4.998759056689565106e-01
4.999657452840029492e-01
5.000102130573429449e-01
5.000300187145293451e-01
5.005284520118614688e-01
5.016901623914445940e-01
5.042570876442872274e-01
5.153131409826946507e-01
5.346305492849734442e-01
9.990597685283337803e-01
9.989885892499350550e-01
9.991456330189202317e-01
9.992770986759492713e-01
9.994976593414616195e-01
9.997094536821775623e-01
9.997450177875060184e-01
9.998268909148068095e-01
9.997755452344375682e-01
9.998338712743460865e-01
9.998849599275382305e-01
9.999120156745576748e-01
9.999294809518046723e-01
9.998736504600709285e-01
9.999217037073822034e-01
9.998989943946654524e-01
9.999897094356055005e-01
9.998784743237774109e-01
9.998490265277601985e-01
9.999939836103032276e-01
9.999390403133111560e-01
9.999195364812208942e-01
9.999684288097038243e-01
9.998474157080808888e-01
